tweet_id,username,text,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1246510752472502272,Ronnie Coronado,Another COVID-19 Lie Exposed - Los Angeles Health Officials Caught Lying About Teenager's Death Linked to Coronavirus https://www.thegatewaypundit.com/2020/04/another-covid-19-lie-exposed-los-angeles-health-officials-caught-lying-teenagers-death-linked-coronavirus/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons …,2020-04-04 18:51:37,[],https://twitter.com/ronniegary/status/1246510752472502272,COVID,35.371652,-119.019531,BAKERSFIELD
1246510373508808705,Ronnie Coronado,Another COVID-19 Lie Exposed - Los Angeles Health Officials Caught Lying About Teenager's Death Linked to Coronavirus https://www.thegatewaypundit.com/2020/04/another-covid-19-lie-exposed-los-angeles-health-officials-caught-lying-teenagers-death-linked-coronavirus/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons …,2020-04-04 18:50:06,[],https://twitter.com/ronniegary/status/1246510373508808705,COVID,35.371652,-119.019531,BAKERSFIELD
1246509483737501697,Matt Munoz,Have not heard much from the music industry recommending solo livestreams over band gatherings to avoid spread of COVID-19..@RollingStone @RecordingAcad @NAMM @NoiseyMusic @LatinGRAMMYs @soundopinions @Nacionalista @LiveNation #COVID2019 #livestream #livemusic #QuarantineLife,2020-04-04 18:46:34,"['COVID2019', 'livestream', 'livemusic', 'QuarantineLife']",https://twitter.com/MattoMunoz/status/1246509483737501697,COVID,35.371652,-119.019531,BAKERSFIELD
1246503481835499520,James Connors,"Just another day in #Quarantined paradise...
The world has changed so much. 
#COVID_19 #pandemic #coronavirus #Quarantine #QuarantineLife #StayAtHome #StaySafe #SocialDistancing #selfie @ Bakersfield, California https://www.instagram.com/p/B-kaA_wg_IS/?igshid=ldleqd5g3yha …",2020-04-04 18:22:43,"['Quarantined', 'COVID_19', 'pandemic', 'coronavirus', 'Quarantine', 'QuarantineLife', 'StayAtHome', 'StaySafe', 'SocialDistancing', 'selfie']",https://twitter.com/SinCalChewy/status/1246503481835499520,COVID,35.371652,-119.019531,BAKERSFIELD
1246347000456433664,"Berkay Unal, M.D.",So many reasons to at least do this.   United Nations: End the next COVID-19: Ban global wet markets and illegal slaughterhouses now - Sign the Petition! http://chng.it/TNVHtT8s  via @Change,2020-04-04 08:00:55,[],https://twitter.com/bunalMD/status/1246347000456433664,COVID,35.371652,-119.019531,BAKERSFIELD
1246510752472502272,Ronnie Coronado,Another COVID-19 Lie Exposed - Los Angeles Health Officials Caught Lying About Teenager's Death Linked to Coronavirus https://www.thegatewaypundit.com/2020/04/another-covid-19-lie-exposed-los-angeles-health-officials-caught-lying-teenagers-death-linked-coronavirus/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons …,2020-04-04 18:51:37,[],https://twitter.com/ronniegary/status/1246510752472502272,COVID,35.371652,-119.019531,BAKERSFIELD
1246510373508808705,Ronnie Coronado,Another COVID-19 Lie Exposed - Los Angeles Health Officials Caught Lying About Teenager's Death Linked to Coronavirus https://www.thegatewaypundit.com/2020/04/another-covid-19-lie-exposed-los-angeles-health-officials-caught-lying-teenagers-death-linked-coronavirus/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons …,2020-04-04 18:50:06,[],https://twitter.com/ronniegary/status/1246510373508808705,COVID,35.371652,-119.019531,BAKERSFIELD
1246509483737501697,Matt Munoz,Have not heard much from the music industry recommending solo livestreams over band gatherings to avoid spread of COVID-19..@RollingStone @RecordingAcad @NAMM @NoiseyMusic @LatinGRAMMYs @soundopinions @Nacionalista @LiveNation #COVID2019 #livestream #livemusic #QuarantineLife,2020-04-04 18:46:34,"['COVID2019', 'livestream', 'livemusic', 'QuarantineLife']",https://twitter.com/MattoMunoz/status/1246509483737501697,COVID,35.371652,-119.019531,BAKERSFIELD
1246503481835499520,James Connors,"Just another day in #Quarantined paradise...
The world has changed so much. 
#COVID_19 #pandemic #coronavirus #Quarantine #QuarantineLife #StayAtHome #StaySafe #SocialDistancing #selfie @ Bakersfield, California https://www.instagram.com/p/B-kaA_wg_IS/?igshid=ldleqd5g3yha …",2020-04-04 18:22:43,"['Quarantined', 'COVID_19', 'pandemic', 'coronavirus', 'Quarantine', 'QuarantineLife', 'StayAtHome', 'StaySafe', 'SocialDistancing', 'selfie']",https://twitter.com/SinCalChewy/status/1246503481835499520,COVID,35.371652,-119.019531,BAKERSFIELD
1246347000456433664,"Berkay Unal, M.D.",So many reasons to at least do this.   United Nations: End the next COVID-19: Ban global wet markets and illegal slaughterhouses now - Sign the Petition! http://chng.it/TNVHtT8s  via @Change,2020-04-04 08:00:55,[],https://twitter.com/bunalMD/status/1246347000456433664,COVID,35.371652,-119.019531,BAKERSFIELD
1248032243559174144,Tyler,I get to go disinfect 3 cop cars. 1 tested positive for covid-19 and the other two showed symptoms. Joyy ,2020-04-08 23:37:28,[],https://twitter.com/Tylergardner_/status/1248032243559174144,COVID,35.371652,-119.019531,BAKERSFIELD
1247977239834054657,Derek D,Just watch Cali Gov step around reopen ? With need more science. Didn’t mention nothing about malaria drug. Praised That witch Polosi. Sick sick sick. Wake up Californians. Do the math. Covid 19 isn’t what they say. Remember newsome predicted 25 million cases. Now do ur own math,2020-04-08 19:58:54,[],https://twitter.com/Drlgdeep/status/1247977239834054657,COVID,35.371652,-119.019531,BAKERSFIELD
