tweet_id,username,text,tweet_url,tweet_date,hashtag,search_term,lat,long,region
1255285397355192325,Pierre,Should have done that as soon as he started running for pres.  Inestimable damage already done. To do it now sorta' like washing hands after kissing covid carrier.,https://twitter.com/PierrePfeffer/status/1255285397355192325,2020-04-28 23:58:55,[],COVID,32.7157,-117.1611,SD
1255282191384432642,Sara Jane Nash,@KUSINews Experts condemn two California doctors for sharing misleading test conclusions regarding COVID-19  https://twitter.com/i/events/1255143480784871424 …,https://twitter.com/SaraJaneNash/status/1255282191384432642,2020-04-28 23:46:11,[],COVID,32.7157,-117.1611,SD
1255280450685276161,Misha Vanamonde,"Onsite inspection tomorrow just after 0500.
We have atleast two instance of employees damaging Network printers by not knowing their technical limits .
The weird strokes some people with good health and mild COVID-19 got me thinking of undiagnosed tertiary causes",https://twitter.com/MysterMyke/status/1255280450685276161,2020-04-28 23:39:16,[],COVID,32.7157,-117.1611,SD
1255279090015272962,Nadezhda Rossi,"Kearny Mesa, San Diego | Why Supervisor Nathan Fletcher is the Worst Person to Lead our COVID-19 Response https://www.newsbreakapp.com/n/0OtoEDkj?s=a2&pd=05AAKkoT …",https://twitter.com/NadezhdaRossi/status/1255279090015272962,2020-04-28 23:33:51,[],COVID,32.7157,-117.1611,SD
1255277920593031168,Misha Vanamonde,COVID Pence,https://twitter.com/MysterMyke/status/1255277920593031168,2020-04-28 23:29:12,[],COVID,32.7157,-117.1611,SD
1255276105747050501,BettyJ,‘You’re putting everyone around you in danger’: Viral video shows large Chicago house party amid COVID-19 pandemic https://wgntv.com/news/coronavirus/viral-video-shows-large-house-party-on-south-side-amid-pandemic/ …,https://twitter.com/Queen_Bee53/status/1255276105747050501,2020-04-28 23:22:00,[],COVID,32.7157,-117.1611,SD
1255267387047370756,krystel g,"Hoy, una edición más de mi programa “No al Covid, sí a la vid”. ¡No se lo pierdan! Cataremos más sabores de la Baja ",https://twitter.com/krystel__/status/1255267387047370756,2020-04-28 22:47:21,[],COVID,32.7157,-117.1611,SD
1255261371391979525,Jaime Jim Hernandez,"The comments would indicate that California has lost confidence in whatever you say. At least you kept your promise to EDD audit my business during Covid, and try to deliver unwanted masks to the detainees. @LorenaAD80 why not start getting to the real unpopular work.",https://twitter.com/JaimeorJim/status/1255261371391979525,2020-04-28 22:23:27,[],COVID,32.7157,-117.1611,SD
1255253790451732483,Sean Powell M.D.,Big news-we are finalizing a project for Permanente physicians who have learned about COVID-19 and applied their learnings to their practice to get MOC credit for their efforts. Details to come.,https://twitter.com/seantpowell00/status/1255253790451732483,2020-04-28 21:53:19,[],COVID,32.7157,-117.1611,SD
1255251419663400960,Virtual Padres Fan 😷,MLB COVID West Wild Card banner gonna look real nice flying at Gallagher Square.,https://twitter.com/ILikeThePadres/status/1255251419663400960,2020-04-28 21:43:54,[],COVID,32.7157,-117.1611,SD
