tweet_id,username,text,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1242141418023419907,Shasta Family YMCA,"Medical Professional, First Responder, and Essential Service Provider Parents: are you looking for a safe and healthy child care solution during the ongoing COVID-19 crisis? The Shasta Family Y is offering an… https://www.instagram.com/p/B-FaYEup3qM/?igshid=3rexjq9hpnnp …",2020-03-23 17:29:26,[],https://twitter.com/shastafamilyY/status/1242141418023419907,COVID,40.588053,-122.354552,REDDING
1242141418023419907,Shasta Family YMCA,"Medical Professional, First Responder, and Essential Service Provider Parents: are you looking for a safe and healthy child care solution during the ongoing COVID-19 crisis? The Shasta Family Y is offering an… https://www.instagram.com/p/B-FaYEup3qM/?igshid=3rexjq9hpnnp …",2020-03-23 17:29:26,[],https://twitter.com/shastafamilyY/status/1242141418023419907,COVID,40.588053,-122.354552,REDDING
1243630017973714949,Jon Lewis,It didn’t take too many days of #socialdistancing to change the vibe at @shastalakecom #coronavirusoutbreak #covid_19 @ Lake Shasta https://www.instagram.com/p/B-P_UJ2JWPJ/?igshid=uu0jre5fi56x …,2020-03-27 20:04:36,"['socialdistancing', 'coronavirusoutbreak', 'covid_19']",https://twitter.com/BKJonLewis/status/1243630017973714949,COVID,40.588053,-122.354552,REDDING
1243591197098004482,Destiny-honorable mention,"Y’all, help me @RickyBarcus has found a source for COVID-19 pick up lines  we’ve switched from Dad jokes ",2020-03-27 17:30:20,[],https://twitter.com/DizzyTypeBroad/status/1243591197098004482,COVID,40.588053,-122.354552,REDDING
1243587695122640896,Vince (pull no punches) Pesce,"Ready for battle...
I have my N95 under another mask, lead goggles, double hat, scrubs... gonna have a sterile cover gown and gloves.

Hey, COVID-19...
F U C K   Y O U pic.twitter.com/SzvgFINf5m",2020-03-27 17:16:25,[],https://twitter.com/d1Vinman/status/1243587695122640896,COVID,40.588053,-122.354552,REDDING
1243630017973714949,Jon Lewis,It didn’t take too many days of #socialdistancing to change the vibe at @shastalakecom #coronavirusoutbreak #covid_19 @ Lake Shasta https://www.instagram.com/p/B-P_UJ2JWPJ/?igshid=uu0jre5fi56x …,2020-03-27 20:04:36,"['socialdistancing', 'coronavirusoutbreak', 'covid_19']",https://twitter.com/BKJonLewis/status/1243630017973714949,COVID,40.588053,-122.354552,REDDING
1243591197098004482,Destiny-honorable mention,"Y’all, help me @RickyBarcus has found a source for COVID-19 pick up lines  we’ve switched from Dad jokes ",2020-03-27 17:30:20,[],https://twitter.com/DizzyTypeBroad/status/1243591197098004482,COVID,40.588053,-122.354552,REDDING
1243587695122640896,Vince (pull no punches) Pesce,"Ready for battle...
I have my N95 under another mask, lead goggles, double hat, scrubs... gonna have a sterile cover gown and gloves.

Hey, COVID-19...
F U C K   Y O U pic.twitter.com/SzvgFINf5m",2020-03-27 17:16:25,[],https://twitter.com/d1Vinman/status/1243587695122640896,COVID,40.588053,-122.354552,REDDING
1243275679145185280,Jeremy,I bet Tommy Covid really hates his Twitter feed lately. #Covid,2020-03-26 20:36:35,['Covid'],https://twitter.com/marschun/status/1243275679145185280,COVID,40.588053,-122.354552,REDDING
1243254763896086533,Jeremy,I bet Tommy Covid really hates his Twitter feed lately. @adamcarolla @SethMacFarlane @Sethrogen @jimmykimmel,2020-03-26 19:13:28,[],https://twitter.com/marschun/status/1243254763896086533,COVID,40.588053,-122.354552,REDDING
1243247044220694529,Josefina Holmes,"Why on earth would these folks gather together in a church knowing full well that the virus was afoot. I realize that it’s Arkansas, where Christianity often overcomes common sense. There is no excuse to gather for any reason. Wake up folks, COVID-19 is no joke. https://twitter.com/Dcl_60/status/1243231568392597504 …",2020-03-26 18:42:48,[],https://twitter.com/spiritquestmoon/status/1243247044220694529,COVID,40.588053,-122.354552,REDDING
1243239773566722048,Redding Firefighters,"The science behind #SocialDistancing 
Minimizing your contact with other people will reduce the spread of #COVID_19 
Lets #FlattenTheCurvepic.twitter.com/vslqWt4N5n",2020-03-26 18:13:54,"['SocialDistancing', 'COVID_19', 'FlattenTheCurvepic']",https://twitter.com/reddingff_1934/status/1243239773566722048,COVID,40.588053,-122.354552,REDDING
1243275679145185280,Jeremy,I bet Tommy Covid really hates his Twitter feed lately. #Covid,2020-03-26 20:36:35,['Covid'],https://twitter.com/marschun/status/1243275679145185280,COVID,40.588053,-122.354552,REDDING
1243254763896086533,Jeremy,I bet Tommy Covid really hates his Twitter feed lately. @adamcarolla @SethMacFarlane @Sethrogen @jimmykimmel,2020-03-26 19:13:28,[],https://twitter.com/marschun/status/1243254763896086533,COVID,40.588053,-122.354552,REDDING
1243247044220694529,Josefina Holmes,"Why on earth would these folks gather together in a church knowing full well that the virus was afoot. I realize that it’s Arkansas, where Christianity often overcomes common sense. There is no excuse to gather for any reason. Wake up folks, COVID-19 is no joke. https://twitter.com/Dcl_60/status/1243231568392597504 …",2020-03-26 18:42:48,[],https://twitter.com/spiritquestmoon/status/1243247044220694529,COVID,40.588053,-122.354552,REDDING
1243239773566722048,Redding Firefighters,"The science behind #SocialDistancing 
Minimizing your contact with other people will reduce the spread of #COVID_19 
Lets #FlattenTheCurvepic.twitter.com/vslqWt4N5n",2020-03-26 18:13:54,"['SocialDistancing', 'COVID_19', 'FlattenTheCurvepic']",https://twitter.com/reddingff_1934/status/1243239773566722048,COVID,40.588053,-122.354552,REDDING
1244321465396150277,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," PELOSI IS CREEPY AND EVIL. SHE SAYS THIS JUST AFTER SHE 
TRIED TO CREATE HER OWN COVID-19 BILL FILLED WITH PORK THAT HAD NOTHING TO WITH THE VIRUS.

Pelosi says Trump has downplayed severity of coronavirus: 'As the president fiddles, people are dying'

https://www.foxnews.com/politics/pelosi-says-trump-has-downplayed-severity-of-coronavirus-as-the-president-fiddles-people-are-dying …",2020-03-29 17:52:10,[],https://twitter.com/ussburns588/status/1244321465396150277,COVID,40.588053,-122.354552,REDDING
1244313711793168385,Josefina Holmes,@GLDNST8 Putin is really enjoying watching Trump eat up the rest of our democracy by lying about COVID-19. These are dangerous times and this is a dangerous man. https://twitter.com/GLDNST8/status/1244098062894546944 …,2020-03-29 17:21:21,[],https://twitter.com/spiritquestmoon/status/1244313711793168385,COVID,40.588053,-122.354552,REDDING
1244110156301922306,Tom Crandall,"1st day the of COVID-19 quarantine, we did a family hike, keeping 6ft from others. It was good to get outside, and get ready to stay for as long as it takes.
•
•
Rocky is living his best life now.
•
•
If we all do… https://www.instagram.com/p/B-TZp3DJnIE/?igshid=5brp6qwmtc3k …",2020-03-29 03:52:30,[],https://twitter.com/Tom_Crandall/status/1244110156301922306,COVID,40.588053,-122.354552,REDDING
1244321465396150277,J. P. Mackie 78 🇺🇸 🇺🇸🚔👮‍♂️🚨🤠🏛⭐⭐⭐⭐," PELOSI IS CREEPY AND EVIL. SHE SAYS THIS JUST AFTER SHE 
TRIED TO CREATE HER OWN COVID-19 BILL FILLED WITH PORK THAT HAD NOTHING TO WITH THE VIRUS.

Pelosi says Trump has downplayed severity of coronavirus: 'As the president fiddles, people are dying'

https://www.foxnews.com/politics/pelosi-says-trump-has-downplayed-severity-of-coronavirus-as-the-president-fiddles-people-are-dying …",2020-03-29 17:52:10,[],https://twitter.com/ussburns588/status/1244321465396150277,COVID,40.588053,-122.354552,REDDING
1244313711793168385,Josefina Holmes,@GLDNST8 Putin is really enjoying watching Trump eat up the rest of our democracy by lying about COVID-19. These are dangerous times and this is a dangerous man. https://twitter.com/GLDNST8/status/1244098062894546944 …,2020-03-29 17:21:21,[],https://twitter.com/spiritquestmoon/status/1244313711793168385,COVID,40.588053,-122.354552,REDDING
1244110156301922306,Tom Crandall,"1st day the of COVID-19 quarantine, we did a family hike, keeping 6ft from others. It was good to get outside, and get ready to stay for as long as it takes.
•
•
Rocky is living his best life now.
•
•
If we all do… https://www.instagram.com/p/B-TZp3DJnIE/?igshid=5brp6qwmtc3k …",2020-03-29 03:52:30,[],https://twitter.com/Tom_Crandall/status/1244110156301922306,COVID,40.588053,-122.354552,REDDING
1242546272990445568,dropin," CURBSIDE GOWORKING 

We are now offering curbside goworking at a discount.
This is a special park-and-work plan to have full access to our secure high speed (250 Mbps fiber up/down) internet during the COVID-19… https://www.instagram.com/p/B-ISfCgJcZe/?igshid=1c12u1t0nisgg …",2020-03-24 20:18:11,[],https://twitter.com/dropin2work/status/1242546272990445568,COVID,40.588053,-122.354552,REDDING
1242415383358758913,MR.WIGGELS,"""Man dies after taking chloroquine phosphate to prevent COVID-19 while wife admitted to ICU""  https://twitter.com/i/events/1242336960217100288 …",2020-03-24 11:38:05,[],https://twitter.com/MR_WIGGELS/status/1242415383358758913,COVID,40.588053,-122.354552,REDDING
