tweet_id,username,text,text_html,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1260001576514547713,makeupaddict,"@DestinationXL I need help with a store purchase that I couldn’t pick up due to COVID closures, now the store is closed and you guys have wacky customer service hours. I can’t get anyone","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""193866247"" dir=""ltr"" href=""/DestinationXL""><s>@</s><b>DestinationXL</b></a> I need help with a store purchase that I couldn’t pick up due to <strong>COVID</strong> closures, now the store is closed and you guys have wacky customer service hours. I can’t get anyone</p>",2020-05-12 00:19:20,[],https://twitter.com/MYSTIQUE0213/status/1260001576514547713,COVID,34.0522,-118.2437,LA
1260001575105228800,Mary Ellen Cosenza,Coronavirus Disease 2019 (COVID-19) https://www.fda.gov/emergency-preparedness-and-response/counterterrorism-and-emerging-threats/coronavirus-disease-2019-covid-19 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ro"">Coronavirus Disease 2019 (<strong>COVID</strong>-19) <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.fda.gov/emergency-preparedness-and-response/counterterrorism-and-emerging-threats/coronavirus-disease-2019-covid-19"" dir=""ltr"" href=""https://t.co/JFxyuMTmjD"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.fda.gov/emergency-preparedness-and-response/counterterrorism-and-emerging-threats/coronavirus-disease-2019-covid-19""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">fda.gov/emergency-prep</span><span class=""invisible"">aredness-and-response/counterterrorism-and-emerging-threats/coronavirus-disease-2019-covid-19</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-05-12 00:19:19,[],https://twitter.com/MaryECosenza/status/1260001575105228800,COVID,34.0522,-118.2437,LA
1260001537679654912,Fleur Agency,Planning Your COVID-Related Communications: A Flowchart [Infographic] https://www.marketingprofs.com/chirp/2020/42887/planning-your-covid-related-communications-a-flowchart-infographic …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Planning Your <strong>COVID</strong>-Related Communications: A Flowchart [Infographic] <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.marketingprofs.com/chirp/2020/42887/planning-your-covid-related-communications-a-flowchart-infographic"" dir=""ltr"" href=""https://t.co/mdBqVxa9px"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.marketingprofs.com/chirp/2020/42887/planning-your-covid-related-communications-a-flowchart-infographic""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">marketingprofs.com/chirp/2020/428</span><span class=""invisible"">87/planning-your-covid-related-communications-a-flowchart-infographic</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-05-12 00:19:10,[],https://twitter.com/TheFleurAgency/status/1260001537679654912,COVID,34.0522,-118.2437,LA
1260001477311021057,Monte Vista Water District,"The deadline for the 2020 ""Water is Life"" Student Art Poster Contest has been extended to May 28th to accommodate Covid-19-related school closures. See updated program flyer for revised contest guidelines and submission instructions: https://bit.ly/3bn2l0J pic.twitter.com/JQ1UrWyVVK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The deadline for the 2020 ""Water is Life"" Student Art Poster Contest has been extended to May 28th to accommodate <strong>Covid</strong>-19-related school closures. See updated program flyer for revised contest guidelines and submission instructions: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/3bn2l0J"" dir=""ltr"" href=""https://t.co/3HHdYQlwCL"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/3bn2l0J""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/3bn2l0J</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JQ1UrWyVVK"">pic.twitter.com/JQ1UrWyVVK</a></p>",2020-05-12 00:18:56,[],https://twitter.com/MVWDwater/status/1260001477311021057,COVID,34.0522,-118.2437,LA
1260001437251067904,SB7,You must not understand how government works.   States and local health departments provide specific local orders.  The order that led to the largest group number of traceable deaths was Cuomo’s directive that seniors homes had to take covid patients.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You must not understand how government works.   States and local health departments provide specific local orders.  The order that led to the largest group number of traceable deaths was Cuomo’s directive that seniors homes had to take <strong>covid</strong> patients.</p>",2020-05-12 00:18:46,[],https://twitter.com/SBJack/status/1260001437251067904,COVID,34.0522,-118.2437,LA
1260001425259716608,The Banana Republican (aka James Gorrie),"China's State-Run Media Claims COVID ""Data Revision"" Is ""Common International Practice""
https://thebananarepublican.com/chinas-state-run-media-claims-covid-data-revision-is-common-international-practice/ …pic.twitter.com/FceaIHkSql","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">China's State-Run Media Claims <strong>COVID</strong> ""Data Revision"" Is ""Common International Practice""
<a class=""twitter-timeline-link"" data-expanded-url=""https://thebananarepublican.com/chinas-state-run-media-claims-covid-data-revision-is-common-international-practice/"" dir=""ltr"" href=""https://t.co/R975j4SIeD"" rel=""nofollow noopener"" target=""_blank"" title=""https://thebananarepublican.com/chinas-state-run-media-claims-covid-data-revision-is-common-international-practice/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">thebananarepublican.com/chinas-state-r</span><span class=""invisible"">un-media-claims-covid-data-revision-is-common-international-practice/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/FceaIHkSql"">pic.twitter.com/FceaIHkSql</a></p>",2020-05-12 00:18:44,[],https://twitter.com/gorrie_james/status/1260001425259716608,COVID,34.0522,-118.2437,LA
1260001368611254278,Alo8ight,Thanks Long! Hope you’re doing well man. Let’s catch up when COVID is over haha,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks Long! Hope you’re doing well man. Let’s catch up when <strong>COVID</strong> is over haha</p>",2020-05-12 00:18:30,[],https://twitter.com/Alo8ight/status/1260001368611254278,COVID,34.0522,-118.2437,LA
1260001343286022144,Lawrence Alexander 🇺🇸🇺🇸,"@AsmShirleyWeber Dr. Webber thanks for all the work you are doing. I wanted you to know your sorror, my mother passed away on April 2nd from Covid 19.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2303992020"" dir=""ltr"" href=""/AsmShirleyWeber""><s>@</s><b>AsmShirleyWeber</b></a> Dr. Webber thanks for all the work you are doing. I wanted you to know your sorror, my mother passed away on April 2nd from <strong>Covid</strong> 19.</p>",2020-05-12 00:18:24,[],https://twitter.com/latrey69/status/1260001343286022144,COVID,34.0522,-118.2437,LA
1260001311476428800,Christopher Guerra,You hear all this shit on the news about covid -19 and don’t think it could happen to you or to someone close to you until it actually does. My mom tested positive for COVID-19 and I’ve never been so scared in my life.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You hear all this shit on the news about <strong>covid</strong> -19 and don’t think it could happen to you or to someone close to you until it actually does. My mom tested positive for <strong>COVID</strong>-19 and I’ve never been so scared in my life.</p>",2020-05-12 00:18:17,[],https://twitter.com/Christopherucho/status/1260001311476428800,COVID,34.0522,-118.2437,LA
1260001304883032064,iSaveLives,Go check out Covid19Fundraiser's fundraiser for COVID-19 Response on @WeAreTiltify | https://donate.tiltify.com/@covid19fundraiser/covid19-donation-support …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Go check out Covid19Fundraiser's fundraiser for <strong>COVID</strong>-19 Response on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""396852588"" dir=""ltr"" href=""/WeAreTiltify""><s>@</s><b>WeAreTiltify</b></a> | <a class=""twitter-timeline-link"" data-expanded-url=""https://donate.tiltify.com/@covid19fundraiser/covid19-donation-support"" dir=""ltr"" href=""https://t.co/RsG77GJ6Uo"" rel=""nofollow noopener"" target=""_blank"" title=""https://donate.tiltify.com/@covid19fundraiser/covid19-donation-support""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">donate.tiltify.com/@covid19fundra</span><span class=""invisible"">iser/covid19-donation-support</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-05-12 00:18:15,[],https://twitter.com/iSaveLivez/status/1260001304883032064,COVID,34.0522,-118.2437,LA
