tweet_id,username,text,tweet_date,tweet_url,search_term
1236801254359068673,Tatyana Kanzaveli,"Is it safe to eat food cooked by #covid infected person ?
- eat in restaurants 
- take out 
- delivery ... 

Any published data on #COVID19 transmission via prepared  food?

#2019nCoV #coronavirus",2020-03-08 23:49:32,https://twitter.com/glfceo/status/1236801254359068673,COVID
1236797274069467136,John K. Lin,"Not when his supporters get sick at those rallies after getting covid-19. Plus, plenty of independents out there seeing the lying and mess Trump is causing",2020-03-08 23:33:43,https://twitter.com/johnklin/status/1236797274069467136,COVID
1236793964511891456,Shah Selbe,"I’m proud of @ohsummit making the decisions to go full virtual. There’s a lot of fear and uncertainty around COVID-19, and minimizing these in-person things is a good move. More here: 
https://www.oshwa.org/2020/03/08/the-2020-open-hardware-summit-is-going-virtual/ …
The 2021 @ohsummit will be April 9, 2021 (also in NYC) #ohs2020Virtual",2020-03-08 23:20:34,https://twitter.com/shahselbe/status/1236793964511891456,COVID
1236781291892170757,ron laliberte,"And the smart money should be on the thousands of people who DON’T show up at your stupid rallies.(Gosh,I showed up at the trump rally, and all I got was this stupid covid 19 virus)!!!",2020-03-08 22:30:12,https://twitter.com/drummsticks99/status/1236781291892170757,COVID
1236763142320869376,Chris Selig,Why did my health care provider randomly text me to ask if I wanted to get tested for covid-19? Did they hear cough a minute ago?!  pic.twitter.com/BBVOaFRVCk,2020-03-08 21:18:05,https://twitter.com/Spectre124/status/1236763142320869376,COVID
1236762688987885568,Andy McLoughlin,"“There have been very few reports of the clinical outcomes for children with COVID-19 to date. Limited reports from China suggest that children with confirmed COVID-19 may present with mild symptoms and though severe complications have been reported, they appear to be uncommon.”",2020-03-08 21:16:17,https://twitter.com/Bandrew/status/1236762688987885568,COVID
1236757088661012480,J.D. Robinson (@🏠),"Novel #5 takes shape in the Covid-free home café. #amwriting #scifi #writerslife @ Emeryville, California https://www.instagram.com/p/B9fJ3eAh59g/?igshid=78h1w9vhrt6j …",2020-03-08 20:54:02,https://twitter.com/scamper/status/1236757088661012480,COVID
1236749302615003136,Nathan Naze,COVID-19andMe pic.twitter.com/CfE53Y2HA6,2020-03-08 20:23:06,https://twitter.com/nanaze/status/1236749302615003136,COVID
1236748617802629120,@lnnie,"Italy locks down 16 million
Coronavirus cases top 100,000: Live updates on COVID-19 https://www.livescience.com/coronavirus-updates.html …",2020-03-08 20:20:22,https://twitter.com/Lnnie/status/1236748617802629120,COVID
1236741991918006273,David 🇺🇸🌊🏃🏻‍♂️🚴🏼‍♂️🏄🏻‍♂️🌊⚡️,"Thank you. & yes, why Pee, do you ignore 3 years of Gaslighting from this malignant narcissist master manipulator? He toes the line on both sides & you want to parse his words? People like you rationalize people like him. No. He called COVID-19 a hoax & his cult does the same.",2020-03-08 19:54:03,https://twitter.com/david_baer/status/1236741991918006273,COVID
